"['west', 0.2, 2.5, 'X', 1000.0, 15.0, 'X', 'X', 'X']"
time,score,WD,WS,pressure,temperature,RH
2018/12/24 19:00,0.3243243243243243,west,0.5,963.5,20.9,74
2018/12/31 16:00,0.3243243243243243,west,1.6,970.7,20.4,66
2018/1/6 13:00,0.3108108108108108,west,1.8,962.4,20.0,99
2018/4/22 07:00,0.3108108108108108,west,0.5,964.1,21.1,99
2018/4/27 02:00,0.3108108108108108,west,0.5,963.7,20.7,99
2018/5/16 04:00,0.3108108108108108,west,0.7,959.4,22.7,99
2018/5/17 04:00,0.3108108108108108,west,0.4,959.3,22.8,99
2018/5/26 01:00,0.3108108108108108,west,0.4,958.9,25.0,99
2018/5/29 18:00,0.3108108108108108,west,0.9,959.8,28.1,75
2018/6/16 20:00,0.3108108108108108,west,1.5,955.2,26.8,86
2018/7/16 19:00,0.3108108108108108,west,1.3,953.6,28.2,92
2018/7/30 10:00,0.3108108108108108,west,0.7,957.4,29.3,68
2018/9/23 17:00,0.3108108108108108,west,1.8,961.5,28.3,70
2018/9/29 17:00,0.3108108108108108,west,2.0,954.7,28.1,57
2018/10/5 03:00,0.3108108108108108,west,0.6,957.7,19.6,89
2018/10/12 16:00,0.3108108108108108,west,0.9,965.4,24.1,78
2018/10/25 16:00,0.3108108108108108,west,1.7,964.6,27.5,57
2018/10/28 07:00,0.3108108108108108,west,0.3,966.3,16.7,87
2018/11/3 21:00,0.3108108108108108,west,0.4,966.3,23.3,83
2018/11/7 16:00,0.3108108108108108,west,2.4,965.2,27.4,63
2018/12/2 16:00,0.3108108108108108,west,1.8,964.3,25.2,57
2018/12/8 07:00,0.3108108108108108,west,0.4,968.3,17.8,90
2018/12/15 23:00,0.3108108108108108,west,0.5,970.1,19.7,83
2018/12/22 05:00,0.3108108108108108,west,0.3,966.8,14.7,95
2018/12/24 02:00,0.3108108108108108,west,0.8,965.0,19.8,89
2018/2/1 15:00,0.29729729729729726,west,1.1,964.6,15.1,94
2018/2/1 18:00,0.29729729729729726,west,1.2,965.6,13.0,99
2018/2/1 20:00,0.29729729729729726,west,1.7,967.9,12.6,99
2018/2/3 07:00,0.29729729729729726,west,1.9,969.5,10.6,99
2018/2/6 19:00,0.29729729729729726,west,0.9,966.5,11.0,92
2018/2/9 02:00,0.29729729729729726,west,0.3,965.0,13.2,99
2018/2/11 18:00,0.29729729729729726,west,0.8,968.4,14.6,95
2018/3/15 17:00,0.29729729729729726,west,1.7,961.7,22.2,71
2018/3/28 19:00,0.29729729729729726,west,0.7,962.6,22.6,70
2018/4/1 15:00,0.29729729729729726,west,2.5,961.0,26.2,55
2018/4/4 01:00,0.29729729729729726,west,0.3,963.6,18.4,99
2018/5/4 04:00,0.29729729729729726,west,0.8,964.4,23.0,96
2018/5/4 23:00,0.29729729729729726,west,0.3,967.3,23.2,99
2018/5/5 14:00,0.29729729729729726,west,1.6,964.2,30.4,54
2018/5/6 02:00,0.29729729729729726,west,0.9,965.0,21.4,99
2018/5/10 23:00,0.29729729729729726,west,0.4,965.2,22.1,99
2018/5/11 01:00,0.29729729729729726,west,0.6,964.1,21.1,99
2018/5/24 20:00,0.29729729729729726,west,1.0,960.7,27.1,69
2018/6/9 17:00,0.29729729729729726,west,2.3,949.4,31.7,61
2018/6/14 04:00,0.29729729729729726,west,0.4,948.9,24.1,99
2018/9/4 17:00,0.29729729729729726,west,1.9,954.8,30.8,63
2018/9/13 10:00,0.29729729729729726,west,0.9,960.7,28.4,65
2018/9/21 12:00,0.29729729729729726,west,2.3,962.1,30.9,52
2018/10/4 06:00,0.29729729729729726,west,0.7,961.0,20.6,85
2018/10/16 01:00,0.29729729729729726,west,0.4,963.5,23.6,84
2018/10/19 11:00,0.29729729729729726,west,0.7,967.5,23.3,86
2018/10/23 08:00,0.29729729729729726,west,0.4,966.9,21.8,79
2018/10/26 13:00,0.29729729729729726,west,2.0,964.8,28.4,53
2018/10/27 05:00,0.29729729729729726,west,0.4,965.2,19.7,91
2018/10/29 21:00,0.29729729729729726,west,0.9,962.6,18.0,77
2018/11/12 09:00,0.29729729729729726,west,0.7,966.2,22.1,78
2018/11/18 15:00,0.29729729729729726,west,1.5,963.9,27.2,59
2018/12/8 17:00,0.29729729729729726,west,1.2,966.1,23.7,60
2018/12/10 23:00,0.29729729729729726,west,0.5,966.8,19.6,90
2018/12/11 16:00,0.29729729729729726,west,2.4,964.6,23.7,69
2018/12/12 17:00,0.29729729729729726,west,0.5,969.2,19.8,74
2018/12/14 23:00,0.29729729729729726,west,0.4,971.6,19.3,80
2018/12/15 03:00,0.29729729729729726,west,0.4,970.8,18.0,89
2018/12/16 22:00,0.29729729729729726,west,0.8,968.5,18.2,85
2018/12/17 20:00,0.29729729729729726,west,0.5,968.9,17.3,72
2018/12/21 16:00,0.29729729729729726,west,2.1,963.5,24.9,53
2018/12/22 17:00,0.29729729729729726,west,1.1,965.1,25.3,60
2018/12/24 18:00,0.29729729729729726,west,0.3,963.0,22.3,67
2018/12/25 22:00,0.29729729729729726,west,0.3,962.9,21.2,86
2018/12/26 23:00,0.29729729729729726,west,0.7,963.0,20.7,85
2018/1/10 15:00,0.28378378378378377,west,2.3,968.0,16.3,70
2018/1/30 07:00,0.28378378378378377,west,2.1,968.1,11.3,99
2018/1/31 13:00,0.28378378378378377,west,2.4,964.5,20.2,75
2018/2/13 19:00,0.28378378378378377,west,0.6,970.1,16.5,74
2018/2/13 20:00,0.28378378378378377,west,0.7,969.9,16.0,85
2018/2/19 16:00,0.28378378378378377,west,1.6,963.2,28.2,30
2018/3/7 05:00,0.28378378378378377,west,1.0,965.5,18.2,99
2018/3/9 13:00,0.28378378378378377,west,1.8,966.8,14.3,93
2018/4/15 21:00,0.28378378378378377,west,1.0,964.3,18.4,99
2018/4/22 03:00,0.28378378378378377,west,0.4,963.0,20.8,99
2018/5/9 23:00,0.28378378378378377,west,0.3,966.0,20.4,99
2018/6/8 06:00,0.28378378378378377,west,0.5,955.2,22.7,99
2018/6/21 12:00,0.28378378378378377,west,0.6,958.9,28.3,79
2018/6/26 04:00,0.28378378378378377,west,0.3,962.7,21.5,99
2018/7/15 09:00,0.28378378378378377,west,0.3,958.0,26.2,91
2018/8/1 18:00,0.28378378378378377,west,1.8,954.0,30.3,70
2018/8/3 13:00,0.28378378378378377,west,1.8,954.9,31.0,65
2018/8/23 17:00,0.28378378378378377,west,1.3,946.2,-1.0,-1
2018/9/6 15:00,0.28378378378378377,west,2.0,955.5,27.1,83
2018/9/9 16:00,0.28378378378378377,west,1.1,957.1,28.6,69
2018/9/11 13:00,0.28378378378378377,west,1.3,959.0,28.3,67
2018/10/14 21:00,0.28378378378378377,west,0.6,965.1,23.6,80
2018/11/16 12:00,0.28378378378378377,west,1.6,965.1,28.4,42
2018/11/19 18:00,0.28378378378378377,west,0.9,964.9,23.4,75
2018/11/19 21:00,0.28378378378378377,west,0.5,967.1,20.7,86
2018/11/20 17:00,0.28378378378378377,west,1.2,965.4,23.7,71
2018/11/22 18:00,0.28378378378378377,west,0.8,966.5,22.6,63
2018/11/22 21:00,0.28378378378378377,west,0.7,967.6,19.6,79
2018/11/28 21:00,0.28378378378378377,west,0.6,968.5,19.9,92
2018/11/30 12:00,0.28378378378378377,west,1.5,969.1,24.5,45
2018/12/3 13:00,0.28378378378378377,west,0.7,965.2,28.4,34
2018/12/9 06:00,0.28378378378378377,west,0.6,968.1,18.2,87
2018/12/19 01:00,0.28378378378378377,west,0.3,970.1,13.9,87
2018/12/24 12:00,0.28378378378378377,west,1.1,963.4,25.9,59
2018/12/28 12:00,0.28378378378378377,west,2.3,965.9,24.0,50
2018/1/2 14:00,0.27027027027027023,west,2.4,964.9,25.4,40
2018/1/11 18:00,0.27027027027027023,west,0.3,971.1,12.8,66
2018/1/13 13:00,0.27027027027027023,west,1.6,970.3,16.9,35
2018/1/23 22:00,0.27027027027027023,west,0.4,964.0,16.2,99
2018/2/20 21:00,0.27027027027027023,west,0.3,963.2,21.0,82
2018/2/26 06:00,0.27027027027027023,west,0.5,966.2,16.1,99
2018/4/3 22:00,0.27027027027027023,west,0.3,964.7,19.9,99
2018/4/4 02:00,0.27027027027027023,west,0.5,963.0,18.0,99
2018/4/18 05:00,0.27027027027027023,west,0.5,964.5,17.6,99
2018/5/1 18:00,0.27027027027027023,west,1.9,962.1,26.6,87
2018/5/15 19:00,0.27027027027027023,west,1.3,960.7,26.7,91
2018/6/8 19:00,0.27027027027027023,west,0.5,953.4,29.6,70
2018/7/10 16:00,0.27027027027027023,west,2.3,951.7,30.2,71
2018/7/12 20:00,0.27027027027027023,west,0.6,957.5,26.8,99
2018/7/14 14:00,0.27027027027027023,west,2.3,956.0,32.3,51
2018/7/25 14:00,0.27027027027027023,west,1.3,957.4,30.9,65
2018/7/30 02:00,0.27027027027027023,west,0.9,957.0,25.2,99
2018/8/13 16:00,0.27027027027027023,west,2.1,950.2,26.2,99
2018/9/1 08:00,0.27027027027027023,west,1.4,962.1,24.2,84
2018/9/11 09:00,0.27027027027027023,west,0.5,960.0,26.1,78
2018/10/17 21:00,0.27027027027027023,west,1.3,962.3,22.1,89
2018/10/20 20:00,0.27027027027027023,west,0.4,967.9,22.2,82
2018/10/28 10:00,0.27027027027027023,west,0.9,965.6,23.8,56
2018/11/9 01:00,0.27027027027027023,west,0.5,966.2,20.4,89
2018/11/15 08:00,0.27027027027027023,west,0.5,967.6,19.0,80
2018/11/16 18:00,0.27027027027027023,west,0.5,964.7,24.7,68
2018/12/8 18:00,0.27027027027027023,west,1.0,966.8,22.5,66
2018/12/9 20:00,0.27027027027027023,west,1.1,967.6,20.5,76
2018/12/10 16:00,0.27027027027027023,west,1.6,963.8,22.5,73
2018/12/12 18:00,0.27027027027027023,west,1.1,969.7,19.1,75
2018/12/15 12:00,0.27027027027027023,west,1.3,969.7,24.8,55
2018/12/17 00:00,0.27027027027027023,west,1.0,967.9,17.4,89
2018/12/26 04:00,0.27027027027027023,west,1.1,962.1,19.6,93
2018/12/26 15:00,0.27027027027027023,west,1.7,960.2,24.7,66
2018/12/27 07:00,0.27027027027027023,west,1.2,964.0,18.1,94
2018/1/18 14:00,0.25675675675675674,west,1.1,963.5,26.1,58
2018/1/21 15:00,0.25675675675675674,west,1.8,961.1,24.0,67
2018/1/22 09:00,0.25675675675675674,west,0.6,964.2,18.4,99
2018/1/22 17:00,0.25675675675675674,west,1.0,959.8,23.1,81
2018/1/22 21:00,0.25675675675675674,west,0.6,962.3,19.3,99
2018/1/24 18:00,0.25675675675675674,west,0.4,962.5,20.5,66
2018/2/5 08:00,0.25675675675675674,west,1.1,971.4,7.8,99
2018/3/1 10:00,0.25675675675675674,west,0.3,963.6,19.9,68
2018/3/14 20:00,0.25675675675675674,west,1.3,964.9,19.1,80
2018/3/20 21:00,0.25675675675675674,west,0.3,962.2,18.9,99
2018/3/26 03:00,0.25675675675675674,west,0.4,967.5,14.8,99
2018/4/13 13:00,0.25675675675675674,west,1.8,962.5,29.5,56
2018/4/27 15:00,0.25675675675675674,west,1.3,963.7,25.5,75
2018/5/10 01:00,0.25675675675675674,west,0.4,965.2,20.2,99
2018/6/12 01:00,0.25675675675675674,west,0.3,954.2,24.1,99
2018/6/12 02:00,0.25675675675675674,west,0.3,953.8,24.2,99
2018/7/26 10:00,0.25675675675675674,west,0.6,959.3,29.4,64
2018/8/4 18:00,0.25675675675675674,west,2.1,956.9,28.1,89
2018/8/18 01:00,0.25675675675675674,west,0.5,953.8,24.2,99
2018/8/18 02:00,0.25675675675675674,west,0.8,953.7,23.7,99
2018/8/22 01:00,0.25675675675675674,west,0.3,951.6,23.7,99
2018/8/28 07:00,0.25675675675675674,west,1.8,958.0,-1.0,-1
2018/8/30 20:00,0.25675675675675674,west,0.5,962.6,24.8,88
2018/9/9 19:00,0.25675675675675674,west,0.5,958.8,25.9,82
2018/10/4 23:00,0.25675675675675674,west,0.5,958.7,19.5,90
2018/10/12 22:00,0.25675675675675674,west,1.4,967.1,20.9,92
2018/11/7 21:00,0.25675675675675674,west,0.3,966.7,22.3,85
2018/11/20 00:00,0.25675675675675674,west,0.5,966.6,19.1,92
2018/12/6 11:00,0.25675675675675674,west,0.9,965.6,27.8,56
2018/12/6 19:00,0.25675675675675674,west,0.4,965.2,24.8,72
2018/12/8 15:00,0.25675675675675674,west,2.1,965.6,25.7,52
2018/12/9 02:00,0.25675675675675674,west,1.2,968.1,18.4,84
2018/12/24 15:00,0.25675675675675674,west,1.9,962.2,25.5,56
2018/12/27 21:00,0.25675675675675674,west,0.6,965.3,18.3,77
2018/12/28 16:00,0.25675675675675674,west,2.2,966.1,22.2,52
2018/1/13 17:00,0.2432432432432432,west,1.2,969.8,14.9,44
2018/1/16 15:00,0.2432432432432432,west,1.9,961.4,23.1,38
2018/1/28 15:00,0.2432432432432432,west,0.5,961.3,20.6,94
2018/2/4 21:00,0.2432432432432432,west,0.5,970.5,8.9,99
2018/2/25 19:00,0.2432432432432432,west,1.0,966.2,20.5,81
2018/3/31 23:00,0.2432432432432432,west,0.3,963.4,20.8,91
2018/5/15 02:00,0.2432432432432432,west,0.3,960.7,23.5,99
2018/5/19 19:00,0.2432432432432432,west,0.9,958.9,27.8,86
2018/5/19 20:00,0.2432432432432432,west,1.4,959.7,27.2,91
2018/5/19 21:00,0.2432432432432432,west,1.0,960.0,26.9,93
2018/6/3 18:00,0.2432432432432432,west,1.3,957.6,29.7,70
2018/8/12 12:00,0.2432432432432432,west,1.2,948.4,31.4,62
2018/8/21 15:00,0.2432432432432432,west,2.5,950.1,27.6,91
2018/8/22 14:00,0.2432432432432432,west,1.1,949.0,28.9,86
2018/9/22 17:00,0.2432432432432432,west,2.3,963.4,29.3,63
2018/9/24 08:00,0.2432432432432432,west,0.5,960.8,24.9,74
2018/10/8 03:00,0.2432432432432432,west,0.8,963.1,22.0,87
2018/10/17 23:00,0.2432432432432432,west,0.8,962.5,21.7,87
2018/10/20 13:00,0.2432432432432432,west,2.1,966.3,27.7,56
2018/10/29 03:00,0.2432432432432432,west,0.6,962.1,14.6,88
2018/10/30 15:00,0.2432432432432432,west,1.9,959.8,29.0,39
2018/11/8 17:00,0.2432432432432432,west,1.4,965.3,26.5,63
2018/11/14 11:00,0.2432432432432432,west,0.8,965.2,27.0,46
2018/11/28 18:00,0.2432432432432432,west,2.3,968.0,20.2,90
2018/11/29 16:00,0.2432432432432432,west,1.7,968.3,24.1,65
2018/11/29 17:00,0.2432432432432432,west,0.8,968.6,23.1,70
2018/11/30 16:00,0.2432432432432432,west,1.6,967.4,24.5,55
2018/12/19 11:00,0.2432432432432432,west,1.0,969.9,20.6,52
2018/12/21 17:00,0.2432432432432432,west,1.4,964.1,23.1,66
2018/12/26 14:00,0.2432432432432432,west,2.1,959.9,25.0,65
2018/1/13 06:00,0.22972972972972971,west,0.6,973.5,4.3,99
2018/1/19 18:00,0.22972972972972971,west,0.7,964.7,20.5,99
2018/1/28 08:00,0.22972972972972971,west,0.5,964.4,15.7,99
2018/2/3 16:00,0.22972972972972971,west,1.0,968.1,9.9,99
2018/2/9 15:00,0.22972972972972971,west,0.7,962.1,21.8,68
2018/2/11 01:00,0.22972972972972971,west,0.9,966.2,16.8,99
2018/4/7 00:00,0.22972972972972971,west,2.1,966.1,16.6,89
2018/4/11 19:00,0.22972972972972971,west,1.1,961.1,25.5,87
2018/4/26 15:00,0.22972972972972971,west,2.0,961.9,26.0,75
2018/5/10 10:00,0.22972972972972971,west,0.8,965.5,27.1,72
2018/6/23 08:00,0.22972972972972971,west,0.6,960.4,24.9,99
2018/8/12 18:00,0.22972972972972971,west,1.7,947.0,29.1,82
2018/9/3 21:00,0.22972972972972971,west,0.4,957.5,24.9,83
2018/11/18 13:00,0.22972972972972971,west,1.1,964.4,27.3,59
2018/11/26 12:00,0.22972972972972971,west,0.3,968.8,18.6,86
2018/12/1 08:00,0.22972972972972971,west,0.3,969.6,17.7,92
2018/12/5 14:00,0.22972972972972971,west,2.2,962.7,29.4,46
2018/12/6 10:00,0.22972972972972971,west,0.7,966.2,25.2,64
2018/12/7 11:00,0.22972972972972971,west,0.8,966.7,26.4,60
2018/12/27 23:00,0.22972972972972971,west,0.8,965.8,17.2,81
2018/1/4 22:00,0.21621621621621617,west,0.7,965.9,15.9,99
2018/1/15 08:00,0.21621621621621617,west,0.4,968.7,8.5,95
2018/1/16 21:00,0.21621621621621617,west,0.3,963.2,16.5,82
2018/1/19 16:00,0.21621621621621617,west,1.1,964.4,21.7,97
2018/1/30 21:00,0.21621621621621617,west,0.4,966.8,14.4,99
2018/2/2 21:00,0.21621621621621617,west,1.1,969.8,12.2,99
2018/2/6 20:00,0.21621621621621617,west,0.4,967.1,10.4,97
2018/2/18 06:00,0.21621621621621617,west,0.4,967.9,16.0,99
2018/4/2 18:00,0.21621621621621617,west,2.2,962.2,22.9,68
2018/5/6 15:00,0.21621621621621617,west,2.2,960.9,30.8,58
2018/6/8 16:00,0.21621621621621617,west,2.1,952.7,30.6,67
2018/9/11 02:00,0.21621621621621617,west,0.4,957.0,23.8,91
2018/9/13 07:00,0.21621621621621617,west,0.3,960.9,23.9,90
2018/10/8 16:00,0.21621621621621617,west,2.2,961.0,28.3,60
2018/10/9 22:00,0.21621621621621617,west,1.0,963.7,23.4,86
2018/10/17 22:00,0.21621621621621617,west,1.0,962.6,22.0,87
2018/10/27 11:00,0.21621621621621617,west,1.9,965.6,27.1,56
2018/11/13 03:00,0.21621621621621617,west,0.4,963.7,17.5,95
2018/11/25 00:00,0.21621621621621617,west,0.3,968.5,15.4,88
2018/11/29 20:00,0.21621621621621617,west,0.5,969.6,19.3,90
2018/12/12 14:00,0.21621621621621617,west,2.4,967.4,23.1,68
2018/12/21 02:00,0.21621621621621617,west,0.3,966.8,13.8,87
2018/12/22 16:00,0.21621621621621617,west,2.5,964.6,26.7,53
2018/12/25 14:00,0.21621621621621617,west,2.5,960.9,27.0,55
2018/1/17 15:00,0.2027027027027027,west,2.1,961.6,25.3,55
2018/1/22 18:00,0.2027027027027027,west,2.0,960.5,20.5,92
2018/1/26 22:00,0.2027027027027027,west,0.3,964.7,16.5,91
2018/2/22 17:00,0.2027027027027027,west,1.1,965.3,15.0,99
2018/4/17 14:00,0.2027027027027027,west,0.9,964.7,22.5,82
2018/4/28 17:00,0.2027027027027027,west,1.2,962.7,26.6,72
2018/5/8 16:00,0.2027027027027027,west,0.4,959.6,24.2,99
2018/6/19 16:00,0.2027027027027027,west,0.5,956.8,23.3,99
2018/6/24 01:00,0.2027027027027027,west,0.3,960.9,22.9,99
2018/7/30 17:00,0.2027027027027027,west,2.0,955.0,30.9,64
2018/11/7 19:00,0.2027027027027027,west,0.4,966.0,24.1,79
2018/11/11 16:00,0.2027027027027027,west,2.3,964.3,25.9,67
2018/11/21 07:00,0.2027027027027027,west,0.5,966.2,17.9,91
2018/11/28 09:00,0.2027027027027027,west,0.4,968.9,19.5,95
2018/12/4 16:00,0.2027027027027027,west,2.0,964.8,26.7,58
2018/12/9 11:00,0.2027027027027027,west,0.9,967.9,25.6,51
2018/12/29 00:00,0.2027027027027027,west,1.2,969.0,14.9,80
2018/1/13 20:00,0.18918918918918914,west,0.5,972.0,9.8,86
2018/1/15 16:00,0.18918918918918914,west,2.1,963.9,21.5,39
2018/1/28 16:00,0.18918918918918914,west,0.9,961.2,21.1,88
2018/2/7 18:00,0.18918918918918914,west,1.2,966.4,11.8,99
2018/2/10 20:00,0.18918918918918914,west,0.6,966.0,19.5,93
2018/3/2 21:00,0.18918918918918914,west,0.9,961.8,20.6,96
2018/3/17 10:00,0.18918918918918914,west,0.6,967.1,23.3,68
2018/3/20 11:00,0.18918918918918914,west,1.2,961.2,22.0,86
2018/4/11 16:00,0.18918918918918914,west,2.1,960.0,29.9,59
2018/4/22 11:00,0.18918918918918914,west,0.5,962.7,26.6,69
2018/5/19 23:00,0.18918918918918914,west,0.6,960.2,25.8,99
2018/6/17 00:00,0.18918918918918914,west,0.7,955.8,24.7,99
2018/7/11 22:00,0.18918918918918914,west,0.9,957.1,26.4,99
2018/9/11 05:00,0.18918918918918914,west,0.3,958.1,23.7,87
2018/10/18 17:00,0.18918918918918914,west,1.1,962.8,25.7,65
2018/10/19 21:00,0.18918918918918914,west,0.7,967.5,21.4,91
2018/11/3 23:00,0.18918918918918914,west,0.6,966.4,21.6,90
2018/12/3 10:00,0.18918918918918914,west,0.5,968.3,22.3,59
2018/12/5 23:00,0.18918918918918914,west,0.6,964.8,21.1,87
2018/12/19 12:00,0.18918918918918914,west,2.0,968.7,22.5,50
2018/12/23 04:00,0.18918918918918914,west,0.4,965.3,19.8,85
2018/12/23 18:00,0.18918918918918914,west,0.9,964.9,23.1,76
2018/12/27 02:00,0.18918918918918914,west,0.3,962.6,19.8,88
2018/1/8 18:00,0.17567567567567566,west,0.3,965.1,16.6,99
2018/3/5 13:00,0.17567567567567566,west,1.9,964.0,21.6,99
2018/3/8 08:00,0.17567567567567566,west,1.2,964.8,16.8,99
2018/3/14 08:00,0.17567567567567566,west,1.4,966.6,15.5,91
2018/3/29 20:00,0.17567567567567566,west,0.3,963.3,20.9,86
2018/5/6 17:00,0.17567567567567566,west,2.4,960.8,28.3,75
2018/5/9 01:00,0.17567567567567566,west,0.8,961.8,22.1,99
2018/6/15 02:00,0.17567567567567566,west,0.7,947.5,24.3,99
2018/6/21 16:00,0.17567567567567566,west,0.9,958.2,24.4,99
2018/6/27 01:00,0.17567567567567566,west,0.5,962.5,23.6,99
2018/8/18 11:00,0.17567567567567566,west,1.5,954.0,30.1,63
2018/8/22 06:00,0.17567567567567566,west,0.5,951.1,23.7,99
2018/9/19 19:00,0.17567567567567566,west,0.4,961.9,27.4,78
2018/11/7 18:00,0.17567567567567566,west,0.6,965.6,25.5,72
2018/11/10 15:00,0.17567567567567566,west,1.8,965.6,25.9,63
2018/12/17 13:00,0.17567567567567566,west,2.2,967.3,23.5,53
2018/12/28 19:00,0.17567567567567566,west,1.3,968.0,18.8,62
2018/1/17 16:00,0.16216216216216212,west,1.5,961.9,24.2,60
2018/1/19 17:00,0.16216216216216212,west,1.7,964.5,21.0,99
2018/1/23 06:00,0.16216216216216212,west,0.4,963.5,17.1,99
2018/1/30 16:00,0.16216216216216212,west,0.6,964.9,15.4,93
2018/3/2 20:00,0.16216216216216212,west,0.3,961.5,21.7,89
2018/3/9 20:00,0.16216216216216212,west,0.9,968.5,13.5,99
2018/3/28 16:00,0.16216216216216212,west,2.0,961.3,25.4,52
2018/4/2 23:00,0.16216216216216212,west,0.5,964.5,20.1,87
2018/4/11 05:00,0.16216216216216212,west,0.4,964.0,16.0,99
2018/4/17 22:00,0.16216216216216212,west,0.3,965.7,19.4,99
2018/5/15 14:00,0.16216216216216212,west,2.3,960.0,31.7,57
2018/5/23 23:00,0.16216216216216212,west,0.8,961.1,25.1,99
2018/5/25 00:00,0.16216216216216212,west,0.8,960.7,23.7,98
2018/6/7 16:00,0.16216216216216212,west,1.8,955.9,29.4,82
2018/6/13 17:00,0.16216216216216212,west,1.5,948.9,28.9,62
2018/11/10 06:00,0.16216216216216212,west,0.5,967.0,19.1,92
2018/11/24 06:00,0.16216216216216212,west,0.9,968.8,12.6,90
2018/12/1 19:00,0.16216216216216212,west,0.4,967.0,19.3,81
2018/12/11 10:00,0.16216216216216212,west,0.4,967.7,21.9,73
2018/12/13 08:00,0.16216216216216212,west,0.3,971.5,17.9,86
2018/12/14 22:00,0.16216216216216212,west,0.8,971.8,19.9,81
2018/12/24 20:00,0.16216216216216212,west,1.0,963.9,20.2,79
2018/1/20 23:00,0.14864864864864863,west,0.6,965.1,18.5,99
2018/2/5 02:00,0.14864864864864863,west,1.6,970.5,7.5,99
2018/4/7 20:00,0.14864864864864863,west,0.5,970.0,15.3,91
2018/4/20 06:00,0.14864864864864863,west,0.5,964.2,19.7,99
2018/4/26 18:00,0.14864864864864863,west,1.0,962.3,25.2,76
2018/4/27 01:00,0.14864864864864863,west,0.3,964.0,21.3,99
2018/5/10 04:00,0.14864864864864863,west,0.4,964.4,20.2,99
2018/5/15 22:00,0.14864864864864863,west,0.8,962.1,25.6,99
2018/5/26 20:00,0.14864864864864863,west,0.6,959.1,27.3,80
2018/5/27 02:00,0.14864864864864863,west,0.4,960.4,23.0,99
2018/5/28 19:00,0.14864864864864863,west,1.3,959.7,29.4,78
2018/8/13 20:00,0.14864864864864863,west,1.2,951.6,24.7,99
2018/8/30 17:00,0.14864864864864863,west,0.8,960.0,26.7,74
2018/9/10 10:00,0.14864864864864863,west,0.8,959.4,28.0,65
2018/11/11 15:00,0.14864864864864863,west,1.5,964.2,28.1,50
2018/11/20 01:00,0.14864864864864863,west,0.3,966.4,18.9,92
2018/11/23 17:00,0.14864864864864863,west,1.0,965.9,22.3,67
2018/12/2 21:00,0.14864864864864863,west,0.3,967.2,18.6,88
2018/1/23 14:00,0.1351351351351351,west,2.1,961.1,25.3,39
2018/2/21 13:00,0.1351351351351351,west,1.9,961.9,24.3,60
2018/3/18 13:00,0.1351351351351351,west,1.9,964.7,26.0,56
2018/4/1 13:00,0.1351351351351351,west,0.6,962.7,26.9,51
2018/5/4 21:00,0.1351351351351351,west,0.4,966.8,23.5,99
2018/5/10 22:00,0.1351351351351351,west,1.0,965.5,22.2,99
2018/8/1 00:00,0.1351351351351351,west,0.6,956.8,25.9,99
2018/9/13 19:00,0.1351351351351351,west,0.4,959.3,27.3,81
2018/10/29 23:00,0.1351351351351351,west,0.9,962.3,16.6,83
2018/10/30 00:00,0.1351351351351351,west,0.3,962.4,16.1,85
2018/11/3 22:00,0.1351351351351351,west,0.7,966.4,22.1,88
2018/11/13 19:00,0.1351351351351351,west,0.3,962.9,22.6,73
2018/11/17 15:00,0.1351351351351351,west,2.4,964.1,24.8,70
2018/11/17 18:00,0.1351351351351351,west,0.7,965.9,22.3,88
2018/11/19 10:00,0.1351351351351351,west,0.5,967.6,24.7,69
2018/11/22 06:00,0.1351351351351351,west,0.3,967.1,16.9,93
2018/11/29 21:00,0.1351351351351351,west,0.4,969.6,18.4,93
2018/12/9 09:00,0.1351351351351351,west,0.3,969.7,21.3,75
2018/12/30 13:00,0.1351351351351351,west,2.5,969.4,18.2,58
2018/1/4 02:00,0.1216216216216216,west,0.4,967.0,15.7,99
2018/1/9 17:00,0.1216216216216216,west,1.2,967.3,13.9,99
2018/1/30 01:00,0.1216216216216216,west,1.4,966.1,12.3,99
2018/2/5 03:00,0.1216216216216216,west,0.9,970.3,7.5,99
2018/2/26 11:00,0.1216216216216216,west,0.8,966.4,24.8,59
2018/4/13 07:00,0.1216216216216216,west,0.4,964.4,17.9,99
2018/4/22 01:00,0.1216216216216216,west,0.6,963.5,21.0,99
2018/5/6 18:00,0.1216216216216216,west,0.8,961.4,27.9,77
2018/5/10 00:00,0.1216216216216216,west,0.4,965.5,20.3,99
2018/5/10 18:00,0.1216216216216216,west,0.9,963.3,26.5,71
2018/5/26 17:00,0.1216216216216216,west,2.3,958.2,29.1,74
2018/5/27 00:00,0.1216216216216216,west,0.6,960.5,23.8,99
2018/5/28 00:00,0.1216216216216216,west,0.3,960.7,25.6,99
2018/5/30 20:00,0.1216216216216216,west,0.7,962.4,26.9,79
2018/8/15 09:00,0.1216216216216216,west,0.7,953.8,26.0,99
2018/9/14 17:00,0.1216216216216216,west,1.8,955.6,29.9,67
2018/10/11 19:00,0.1216216216216216,west,0.6,964.9,23.3,76
2018/11/1 22:00,0.1216216216216216,west,0.7,962.3,21.4,85
2018/12/10 19:00,0.1216216216216216,west,1.4,965.6,20.5,86
2018/12/15 19:00,0.1216216216216216,west,0.7,970.0,20.4,78
2018/12/16 13:00,0.1216216216216216,west,1.8,967.7,25.7,47
2018/12/27 15:00,0.1216216216216216,west,2.0,961.2,23.8,59
